    INT     ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,     FLOAT     ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,        INT         ,        INT         ,      INT      ,      INT      ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,     FLOAT     ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,       FLOAT       ,       FLOAT       ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT     ,       FLOAT       ,       FLOAT       ,   INT    ,       FLOAT       ,       FLOAT       ,       FLOAT       ,       FLOAT       ,       FLOAT       ,       FLOAT       ,     FLOAT      ,     FLOAT      
     -      ,      Myr       ,      Myr       ,     Rsol     ,      -       ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol      ,     Msol      ,     Msol      ,     Msol      ,     Rsol     ,     Rsol     ,      -       ,      -       ,      -       ,      -       ,    yr^-1     ,    yr^-1     ,    yr^-1     ,    yr^-1     ,         -          ,         -          ,       -       ,       -       ,      Myr       ,      Myr       ,     Lsol     ,     Lsol     ,      K       ,      K       ,Msol*AU^2*yr^-1,Msol*AU^2*yr^-1,      Myr       ,      Myr       ,      Myr       ,      Myr       ,      Myr       ,      Myr       ,       -        ,       -        ,         -         ,         -         ,      -       ,      -       ,        -        ,        -        ,     Msol     ,     Msol     ,     Msol     ,     Msol     , Msol*AU^2*yr^-1  ,Msol*AU^2*yr^-2,         -         ,         -         ,    -     ,       Tesla       ,       Tesla       ,       rad/s       ,       rad/s       ,      rad/s^2      ,      rad/s^2      ,      Myr       ,      Myr       
    SEED    ,       dT       ,      Time      ,SemiMajorAxis , Eccentricity , Mass@ZAMS(1) , Mass@ZAMS(2) ,  Mass_0(1)   ,  Mass_0(2)   ,   Mass(1)    ,   Mass(2)    , Mass_Env(1)  , Mass_Env(2)  , Mass_Core(1) , Mass_Core(2) ,Mass_He_Core(1),Mass_He_Core(2),Mass_CO_Core(1),Mass_CO_Core(2),  Radius(1)   ,  Radius(2)   ,RocheLobe_1/a ,RocheLobe_2/a , Radius_1/RL  , Radius_2/RL  ,   Omega(1)   ,   Omega(2)   ,Omega_Break(1),Omega_Break(2),Stellar_Type@ZAMS(1),Stellar_Type@ZAMS(2),Stellar_Type(1),Stellar_Type(2),     Age(1)     ,     Age(2)     ,Luminosity(1) ,Luminosity(2) ,   Teff(1)    ,   Teff(2)    ,Ang_Momentum(1),Ang_Momentum(2),Tau_Dynamical(1),Tau_Dynamical(2), Tau_Thermal(1) , Tau_Thermal(2) , Tau_Nuclear(1) , Tau_Nuclear(2) ,Zeta_Soberman(1),Zeta_Soberman(2),Zeta_SoberMan_He(1),Zeta_SoberMan_He(2),Zeta_Hurley(1),Zeta_Hurley(2),Zeta_Hurley_He(1),Zeta_Hurley_He(2),  dmWinds(1)  ,  dmWinds(2)  ,   dmMT(1)    ,   dmMT(2)    ,Ang_Momentum_Total, Energy_Total  ,Metallicity@ZAMS(1),Metallicity@ZAMS(2),MT_History,Pulsar_Mag_Field(1),Pulsar_Mag_Field(2),Pulsar_Spin_Freq(1),Pulsar_Spin_Freq(2),Pulsar_Spin_Down(1),Pulsar_Spin_Down(2), Tau_Radial(1)  , Tau_Radial(2)  
  1605160539,  0.00000000e+00,  0.00000000e+00,  4.190476e+01,  0.000000e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.048358e+00,  2.243115e+00,  4.693887e-01,  2.947432e-01,  2.058178e-01,  1.816119e-01,  0.000000e+00,  0.000000e+00,  7.866257e+03,  1.143389e+04,                   1,                   1,              1,              1,  0.00000000e+00,  0.00000000e+00,  6.403433e+03,  1.875544e+02,  2.568865e+04,  1.427689e+04,   0.000000e+00,   0.000000e+00,  1.25932102e-10,  8.66384049e-11,  1.26601011e-01,  1.00760305e+00,  1.63339414e+01,  2.00422372e+02,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      2.892097e+01,  -3.982418e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00, -1.00000000e+00, -1.00000000e+00
  1605160539,  2.24167684e-04,  2.24167684e-04,  4.190476e+01,  0.000000e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.048378e+00,  2.243116e+00,  4.693887e-01,  2.947432e-01,  2.058188e-01,  1.816120e-01,  0.000000e+00,  0.000000e+00,  7.866199e+03,  1.143388e+04,                   1,                   1,              1,              1,  2.24167684e-04,  2.24167684e-04,  6.403462e+03,  1.875545e+02,  2.568862e+04,  1.427689e+04,   0.000000e+00,   0.000000e+00,  1.25933038e-10,  8.66384744e-11,  1.26599811e-01,  1.00760207e+00,  1.63338675e+01,  2.00422285e+02,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      2.892097e+01,  -3.982418e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  0.00000000e+00,  0.00000000e+00
  1605160539,  2.24167684e-01,  2.24391852e-01,  4.190476e+01,  0.000000e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.068491e+00,  2.244315e+00,  4.693887e-01,  2.947432e-01,  2.068414e-01,  1.817091e-01,  0.000000e+00,  0.000000e+00,  7.807939e+03,  1.142472e+04,                   1,                   1,              1,              1,  2.24391852e-01,  2.24391852e-01,  6.432834e+03,  1.876363e+02,  2.565437e+04,  1.427463e+04,   0.000000e+00,   0.000000e+00,  1.26872702e-10,  8.67079836e-11,  1.25398751e-01,  1.00662468e+00,  1.62592880e+01,  2.00334952e+02,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      2.892097e+01,  -3.982418e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  4.51200948e+04,  4.19170591e+05
  1605160539,  2.24167684e-01,  4.48559536e-01,  4.190476e+01,  0.000000e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.088712e+00,  2.245516e+00,  4.693887e-01,  2.947432e-01,  2.078694e-01,  1.818063e-01,  0.000000e+00,  0.000000e+00,  7.750088e+03,  1.141556e+04,                   1,                   1,              1,              1,  4.48559536e-01,  4.48559536e-01,  6.463013e+03,  1.877182e+02,  2.562082e+04,  1.427237e+04,   0.000000e+00,   0.000000e+00,  1.27819745e-10,  8.67775489e-11,  1.24195918e-01,  1.00564750e+00,  1.61833641e+01,  2.00247510e+02,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      2.892097e+01,  -3.982418e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  4.51026225e+07,  4.19168592e+08
  1605160539,  2.24167684e-01,  6.72727221e-01,  4.190476e+01,  0.000000e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.109050e+00,  2.246716e+00,  4.693887e-01,  2.947432e-01,  2.089034e-01,  1.819035e-01,  0.000000e+00,  0.000000e+00,  7.692622e+03,  1.140641e+04,                   1,                   1,              1,              1,  6.72727221e-01,  6.72727221e-01,  6.494010e+03,  1.878003e+02,  2.558793e+04,  1.427011e+04,   0.000000e+00,   0.000000e+00,  1.28774596e-10,  8.68471707e-11,  1.22991347e-01,  1.00467053e+00,  1.61061178e+01,  2.00159959e+02,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      2.892097e+01,  -3.982418e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  4.50677358e+07,  4.19164595e+08
  1605160539,  2.24167684e-01,  8.96894905e-01,  4.190476e+01,  0.000000e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.129512e+00,  2.247918e+00,  4.693887e-01,  2.947432e-01,  2.099436e-01,  1.820008e-01,  0.000000e+00,  0.000000e+00,  7.635516e+03,  1.139726e+04,                   1,                   1,              1,              1,  8.96894905e-01,  8.96894905e-01,  6.525835e+03,  1.878826e+02,  2.555567e+04,  1.426786e+04,   0.000000e+00,   0.000000e+00,  1.29737698e-10,  8.69168493e-11,  1.21785080e-01,  1.00369376e+00,  1.60275716e+01,  2.00072300e+02,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      2.892097e+01,  -3.982418e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  4.50155153e+07,  4.19158602e+08
  1605160539,  2.24167684e-01,  1.12106259e+00,  4.190476e+01,  0.000000e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.150108e+00,  2.249120e+00,  4.693887e-01,  2.947432e-01,  2.109907e-01,  1.820981e-01,  0.000000e+00,  0.000000e+00,  7.578748e+03,  1.138813e+04,                   1,                   1,              1,              1,  1.12106259e+00,  1.12106259e+00,  6.558499e+03,  1.879650e+02,  2.552401e+04,  1.426561e+04,   0.000000e+00,   0.000000e+00,  1.30709503e-10,  8.69865852e-11,  1.20577166e-01,  1.00271719e+00,  1.59477481e+01,  1.99984533e+02,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      2.892097e+01,  -3.982418e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  4.49460812e+07,  4.19150612e+08
  1605160539,  2.24167684e-01,  1.34523027e+00,  4.190476e+01,  0.000000e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  1.045933e+01,  3.759010e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.170846e+00,  2.250323e+00,  4.693887e-01,  2.947432e-01,  2.120451e-01,  1.821955e-01,  0.000000e+00,  0.000000e+00,  7.522293e+03,  1.137900e+04,                   1,                   1,              1,              1,  1.34523027e+00,  1.34523027e+00,  6.592013e+03,  1.880477e+02,  2.549294e+04,  1.426337e+04,   0.000000e+00,   0.000000e+00,  1.31690478e-10,  8.70563786e-11,  1.19367664e-01,  1.00174083e+00,  1.58666702e+01,  1.99896658e+02,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      2.892097e+01,  -3.982418e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  4.48595928e+07,  4.19140625e+08
