    INT     ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,     FLOAT     ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,        INT         ,        INT         ,      INT      ,      INT      ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,     FLOAT     ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,       FLOAT       ,       FLOAT       ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT     ,       FLOAT       ,       FLOAT       ,   INT    ,       FLOAT       ,       FLOAT       ,       FLOAT       ,       FLOAT       ,       FLOAT       ,       FLOAT       ,     FLOAT      ,     FLOAT      
     -      ,      Myr       ,      Myr       ,     Rsol     ,      -       ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol      ,     Msol      ,     Msol      ,     Msol      ,     Rsol     ,     Rsol     ,      -       ,      -       ,      -       ,      -       ,    yr^-1     ,    yr^-1     ,    yr^-1     ,    yr^-1     ,         -          ,         -          ,       -       ,       -       ,      Myr       ,      Myr       ,     Lsol     ,     Lsol     ,      K       ,      K       ,Msol*AU^2*yr^-1,Msol*AU^2*yr^-1,      Myr       ,      Myr       ,      Myr       ,      Myr       ,      Myr       ,      Myr       ,       -        ,       -        ,         -         ,         -         ,      -       ,      -       ,        -        ,        -        ,     Msol     ,     Msol     ,     Msol     ,     Msol     , Msol*AU^2*yr^-1  ,Msol*AU^2*yr^-2,         -         ,         -         ,    -     ,       Tesla       ,       Tesla       ,       rad/s       ,       rad/s       ,      rad/s^2      ,      rad/s^2      ,      Myr       ,      Myr       
    SEED    ,       dT       ,      Time      ,SemiMajorAxis , Eccentricity , Mass@ZAMS(1) , Mass@ZAMS(2) ,  Mass_0(1)   ,  Mass_0(2)   ,   Mass(1)    ,   Mass(2)    , Mass_Env(1)  , Mass_Env(2)  , Mass_Core(1) , Mass_Core(2) ,Mass_He_Core(1),Mass_He_Core(2),Mass_CO_Core(1),Mass_CO_Core(2),  Radius(1)   ,  Radius(2)   ,RocheLobe_1/a ,RocheLobe_2/a , Radius_1/RL  , Radius_2/RL  ,   Omega(1)   ,   Omega(2)   ,Omega_Break(1),Omega_Break(2),Stellar_Type@ZAMS(1),Stellar_Type@ZAMS(2),Stellar_Type(1),Stellar_Type(2),     Age(1)     ,     Age(2)     ,Luminosity(1) ,Luminosity(2) ,   Teff(1)    ,   Teff(2)    ,Ang_Momentum(1),Ang_Momentum(2),Tau_Dynamical(1),Tau_Dynamical(2), Tau_Thermal(1) , Tau_Thermal(2) , Tau_Nuclear(1) , Tau_Nuclear(2) ,Zeta_Soberman(1),Zeta_Soberman(2),Zeta_SoberMan_He(1),Zeta_SoberMan_He(2),Zeta_Hurley(1),Zeta_Hurley(2),Zeta_Hurley_He(1),Zeta_Hurley_He(2),  dmWinds(1)  ,  dmWinds(2)  ,   dmMT(1)    ,   dmMT(2)    ,Ang_Momentum_Total, Energy_Total  ,Metallicity@ZAMS(1),Metallicity@ZAMS(2),MT_History,Pulsar_Mag_Field(1),Pulsar_Mag_Field(2),Pulsar_Spin_Freq(1),Pulsar_Spin_Freq(2),Pulsar_Spin_Down(1),Pulsar_Spin_Down(2), Tau_Radial(1)  , Tau_Radial(2)  
  1605160537,  0.00000000e+00,  0.00000000e+00,  1.801559e+02,  0.000000e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.742323e+00,  2.872657e+00,  4.541119e-01,  3.081409e-01,  5.796686e-02,  5.174710e-02,  0.000000e+00,  0.000000e+00,  7.080184e+03,  9.810505e+03,                   1,                   1,              1,              1,  0.00000000e+00,  0.00000000e+00,  1.442114e+04,  9.023565e+02,  2.907582e+04,  1.868444e+04,   0.000000e+00,   0.000000e+00,  1.39913642e-10,  1.00974858e-10,  8.13798326e-02,  3.91011044e-01,  9.44481553e+00,  6.44149528e+01,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      1.032857e+02,  -1.865273e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00, -1.00000000e+00, -1.00000000e+00
  1605160537,  1.45265858e-04,  1.45265858e-04,  1.801559e+02,  0.000000e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.742347e+00,  2.872660e+00,  4.541119e-01,  3.081409e-01,  5.796715e-02,  5.174715e-02,  0.000000e+00,  0.000000e+00,  7.080130e+03,  9.810491e+03,                   1,                   1,              1,              1,  1.45265858e-04,  1.45265858e-04,  1.442121e+04,  9.023573e+02,  2.907578e+04,  1.868444e+04,   0.000000e+00,   0.000000e+00,  1.39914706e-10,  1.00975001e-10,  8.13790278e-02,  3.91010357e-01,  9.44477000e+00,  6.44149007e+01,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      1.032857e+02,  -1.865273e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  0.00000000e+00,  0.00000000e+00
  1605160537,  1.45265858e-01,  1.45411124e-01,  1.801559e+02,  0.000000e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.766450e+00,  2.875382e+00,  4.541119e-01,  3.081409e-01,  5.826178e-02,  5.179619e-02,  0.000000e+00,  0.000000e+00,  7.026492e+03,  9.796561e+03,                   1,                   1,              1,              1,  1.45411124e-01,  1.45411124e-01,  1.449161e+04,  9.030895e+02,  2.903750e+04,  1.867938e+04,   0.000000e+00,   0.000000e+00,  1.40982776e-10,  1.01118582e-10,  8.05741694e-02,  3.90323419e-01,  9.39888902e+00,  6.43626759e+01,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      1.032857e+02,  -1.865273e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  2.85804912e+04,  1.53276681e+05
  1605160537,  1.45265858e-01,  2.90676982e-01,  1.801559e+02,  0.000000e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.790687e+00,  2.878107e+00,  4.541119e-01,  3.081409e-01,  5.855802e-02,  5.184528e-02,  0.000000e+00,  0.000000e+00,  6.973239e+03,  9.782650e+03,                   1,                   1,              1,              1,  2.90676982e-01,  2.90676982e-01,  1.456379e+04,  9.038254e+02,  2.899995e+04,  1.867434e+04,   0.000000e+00,   0.000000e+00,  1.42059429e-10,  1.01262369e-10,  7.97692391e-02,  3.89636319e-01,  9.35230808e+00,  6.43102685e+01,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      1.032857e+02,  -1.865273e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  2.85690890e+07,  1.53274179e+08
  1605160537,  1.45265858e-01,  4.35942840e-01,  1.801559e+02,  0.000000e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.815065e+00,  2.880835e+00,  4.541119e-01,  3.081409e-01,  5.885601e-02,  5.189442e-02,  0.000000e+00,  0.000000e+00,  6.920348e+03,  9.768759e+03,                   1,                   1,              1,              1,  4.35942840e-01,  4.35942840e-01,  1.463777e+04,  9.045651e+02,  2.896311e+04,  1.866931e+04,   0.000000e+00,   0.000000e+00,  1.43145170e-10,  1.01406365e-10,  7.89642395e-02,  3.88949057e-01,  9.30503982e+00,  6.42576790e+01,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      1.032857e+02,  -1.865273e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  2.85463232e+07,  1.53269176e+08
  1605160537,  1.45265858e-01,  5.81208698e-01,  1.801559e+02,  0.000000e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.839597e+00,  2.883566e+00,  4.541119e-01,  3.081409e-01,  5.915588e-02,  5.194361e-02,  0.000000e+00,  0.000000e+00,  6.867795e+03,  9.754887e+03,                   1,                   1,              1,              1,  5.81208698e-01,  5.81208698e-01,  1.471358e+04,  9.053086e+02,  2.892694e+04,  1.866430e+04,   0.000000e+00,   0.000000e+00,  1.44240519e-10,  1.01550573e-10,  7.81591784e-02,  3.88261630e-01,  9.25709701e+00,  6.42049079e+01,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      1.032857e+02,  -1.865273e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  2.85122480e+07,  1.53261674e+08
  1605160537,  1.45265858e-01,  7.26474556e-01,  1.801559e+02,  0.000000e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.864294e+00,  2.886299e+00,  4.541119e-01,  3.081409e-01,  5.945775e-02,  5.199284e-02,  0.000000e+00,  0.000000e+00,  6.815559e+03,  9.741033e+03,                   1,                   1,              1,              1,  7.26474556e-01,  7.26474556e-01,  1.479124e+04,  9.060558e+02,  2.889141e+04,  1.865931e+04,   0.000000e+00,   0.000000e+00,  1.45346008e-10,  1.01694995e-10,  7.73540680e-02,  3.87574039e-01,  9.20849258e+00,  6.41519558e+01,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      1.032857e+02,  -1.865273e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  2.84669441e+07,  1.53251673e+08
  1605160537,  1.45265858e-01,  8.71740414e-01,  1.801559e+02,  0.000000e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  1.362050e+01,  5.812525e+00,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  4.889165e+00,  2.889035e+00,  4.541119e-01,  3.081409e-01,  5.976176e-02,  5.204213e-02,  0.000000e+00,  0.000000e+00,  6.763618e+03,  9.727198e+03,                   1,                   1,              1,              1,  8.71740414e-01,  8.71740414e-01,  1.487078e+04,  9.068069e+02,  2.885650e+04,  1.865434e+04,   0.000000e+00,   0.000000e+00,  1.46462185e-10,  1.01839635e-10,  7.65489256e-02,  3.86886282e-01,  9.15923955e+00,  6.40988232e+01,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      1.032857e+02,  -1.865273e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  2.84105187e+07,  1.53239174e+08
