    INT     ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,     FLOAT     ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,        INT         ,        INT         ,      INT      ,      INT      ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,     FLOAT     ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,       FLOAT       ,       FLOAT       ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT     ,       FLOAT       ,       FLOAT       ,   INT    ,       FLOAT       ,       FLOAT       ,       FLOAT       ,       FLOAT       ,       FLOAT       ,       FLOAT       ,     FLOAT      ,     FLOAT      
     -      ,      Myr       ,      Myr       ,     Rsol     ,      -       ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol      ,     Msol      ,     Msol      ,     Msol      ,     Rsol     ,     Rsol     ,      -       ,      -       ,      -       ,      -       ,    yr^-1     ,    yr^-1     ,    yr^-1     ,    yr^-1     ,         -          ,         -          ,       -       ,       -       ,      Myr       ,      Myr       ,     Lsol     ,     Lsol     ,      K       ,      K       ,Msol*AU^2*yr^-1,Msol*AU^2*yr^-1,      Myr       ,      Myr       ,      Myr       ,      Myr       ,      Myr       ,      Myr       ,       -        ,       -        ,         -         ,         -         ,      -       ,      -       ,        -        ,        -        ,     Msol     ,     Msol     ,     Msol     ,     Msol     , Msol*AU^2*yr^-1  ,Msol*AU^2*yr^-2,         -         ,         -         ,    -     ,       Tesla       ,       Tesla       ,       rad/s       ,       rad/s       ,      rad/s^2      ,      rad/s^2      ,      Myr       ,      Myr       
    SEED    ,       dT       ,      Time      ,SemiMajorAxis , Eccentricity , Mass@ZAMS(1) , Mass@ZAMS(2) ,  Mass_0(1)   ,  Mass_0(2)   ,   Mass(1)    ,   Mass(2)    , Mass_Env(1)  , Mass_Env(2)  , Mass_Core(1) , Mass_Core(2) ,Mass_He_Core(1),Mass_He_Core(2),Mass_CO_Core(1),Mass_CO_Core(2),  Radius(1)   ,  Radius(2)   ,RocheLobe_1/a ,RocheLobe_2/a , Radius_1/RL  , Radius_2/RL  ,   Omega(1)   ,   Omega(2)   ,Omega_Break(1),Omega_Break(2),Stellar_Type@ZAMS(1),Stellar_Type@ZAMS(2),Stellar_Type(1),Stellar_Type(2),     Age(1)     ,     Age(2)     ,Luminosity(1) ,Luminosity(2) ,   Teff(1)    ,   Teff(2)    ,Ang_Momentum(1),Ang_Momentum(2),Tau_Dynamical(1),Tau_Dynamical(2), Tau_Thermal(1) , Tau_Thermal(2) , Tau_Nuclear(1) , Tau_Nuclear(2) ,Zeta_Soberman(1),Zeta_Soberman(2),Zeta_SoberMan_He(1),Zeta_SoberMan_He(2),Zeta_Hurley(1),Zeta_Hurley(2),Zeta_Hurley_He(1),Zeta_Hurley_He(2),  dmWinds(1)  ,  dmWinds(2)  ,   dmMT(1)    ,   dmMT(2)    ,Ang_Momentum_Total, Energy_Total  ,Metallicity@ZAMS(1),Metallicity@ZAMS(2),MT_History,Pulsar_Mag_Field(1),Pulsar_Mag_Field(2),Pulsar_Spin_Freq(1),Pulsar_Spin_Freq(2),Pulsar_Spin_Down(1),Pulsar_Spin_Down(2), Tau_Radial(1)  , Tau_Radial(2)  
  1605160536,  0.00000000e+00,  0.00000000e+00,  2.414245e+02,  0.000000e+00,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  6.475278e+00,  5.955086e+00,  3.906268e-01,  3.673276e-01,  6.866179e-02,  6.715111e-02,  0.000000e+00,  0.000000e+00,  5.717665e+03,  6.061011e+03,                   1,                   1,              1,              1,  0.00000000e+00,  0.00000000e+00,  5.918065e+04,  4.150312e+04,  3.541549e+04,  3.379510e+04,   0.000000e+00,   0.000000e+00,  1.73255054e-10,  1.63440449e-10,  4.00285710e-02,  4.74157505e-02,  3.82088335e+00,  4.76216403e+00,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      4.570713e+02,  -7.857424e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00, -1.00000000e+00, -1.00000000e+00
  1605160536,  7.56934574e-05,  7.56934574e-05,  2.414245e+02,  0.000000e+00,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  6.475313e+00,  5.955113e+00,  3.906268e-01,  3.673276e-01,  6.866216e-02,  6.715141e-02,  0.000000e+00,  0.000000e+00,  5.717619e+03,  6.060969e+03,                   1,                   1,              1,              1,  7.56934574e-05,  7.56934574e-05,  5.918096e+04,  4.150331e+04,  3.541544e+04,  3.379506e+04,   0.000000e+00,   0.000000e+00,  1.73256456e-10,  1.63441566e-10,  4.00281410e-02,  4.74153213e-02,  3.82086291e+00,  4.76214260e+00,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      4.570713e+02,  -7.857424e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  0.00000000e+00,  0.00000000e+00
  1605160536,  7.56934574e-02,  7.57691509e-02,  2.414245e+02,  0.000000e+00,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  6.510334e+00,  5.982288e+00,  3.906268e-01,  3.673276e-01,  6.903350e-02,  6.745784e-02,  0.000000e+00,  0.000000e+00,  5.671546e+03,  6.019718e+03,                   1,                   1,              1,              1,  7.57691509e-02,  7.57691509e-02,  5.950063e+04,  4.169175e+04,  3.536766e+04,  3.375642e+04,   0.000000e+00,   0.000000e+00,  1.74663890e-10,  1.64561575e-10,  3.95989261e-02,  4.69865896e-02,  3.80033526e+00,  4.74061737e+00,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      4.570713e+02,  -7.857424e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  1.39957832e+04,  1.65876690e+04
  1605160536,  7.56934574e-02,  1.51462608e-01,  2.414245e+02,  0.000000e+00,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  6.545559e+00,  6.009595e+00,  3.906268e-01,  3.673276e-01,  6.940702e-02,  6.776577e-02,  0.000000e+00,  0.000000e+00,  5.625826e+03,  5.978735e+03,                   1,                   1,              1,              1,  1.51462608e-01,  1.51462608e-01,  5.982650e+04,  4.188361e+04,  3.532056e+04,  3.371832e+04,   0.000000e+00,   0.000000e+00,  1.76083370e-10,  1.65689613e-10,  3.91712950e-02,  4.65588349e-02,  3.77963541e+00,  4.71890226e+00,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      4.570713e+02,  -7.857424e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  1.39897456e+07,  1.65824725e+07
  1605160536,  7.56934574e-02,  2.27156066e-01,  2.414245e+02,  0.000000e+00,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  6.581005e+00,  6.037044e+00,  3.906268e-01,  3.673276e-01,  6.978288e-02,  6.807529e-02,  0.000000e+00,  0.000000e+00,  5.580435e+03,  5.938006e+03,                   1,                   1,              1,              1,  2.27156066e-01,  2.27156066e-01,  6.015864e+04,  4.207891e+04,  3.527410e+04,  3.368073e+04,   0.000000e+00,   0.000000e+00,  1.77515623e-10,  1.66826095e-10,  3.87452063e-02,  4.61320356e-02,  3.75876738e+00,  4.69700076e+00,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      4.570713e+02,  -7.857424e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  1.39776920e+07,  1.65720944e+07
  1605160536,  7.56934574e-02,  3.02849523e-01,  2.414245e+02,  0.000000e+00,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  6.616689e+00,  6.064644e+00,  3.906268e-01,  3.673276e-01,  7.016126e-02,  6.838651e-02,  0.000000e+00,  0.000000e+00,  5.535352e+03,  5.897516e+03,                   1,                   1,              1,              1,  3.02849523e-01,  3.02849523e-01,  6.049716e+04,  4.227769e+04,  3.522824e+04,  3.364362e+04,   0.000000e+00,   0.000000e+00,  1.78961393e-10,  1.67971448e-10,  3.83206216e-02,  4.57061721e-02,  3.73773521e+00,  4.67491642e+00,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      4.570713e+02,  -7.857424e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  1.39596534e+07,  1.65565542e+07
  1605160536,  7.56934574e-02,  3.78542981e-01,  2.414245e+02,  0.000000e+00,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  6.652628e+00,  6.092405e+00,  3.906268e-01,  3.673276e-01,  7.054235e-02,  6.869956e-02,  0.000000e+00,  0.000000e+00,  5.490557e+03,  5.857253e+03,                   1,                   1,              1,              1,  3.78542981e-01,  3.78542981e-01,  6.084212e+04,  4.247999e+04,  3.518293e+04,  3.360696e+04,   0.000000e+00,   0.000000e+00,  1.80421450e-10,  1.69126108e-10,  3.78975056e-02,  4.52812265e-02,  3.71654295e+00,  4.65265276e+00,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      4.570713e+02,  -7.857424e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  1.39356760e+07,  1.65358807e+07
  1605160536,  7.56934574e-02,  4.54236438e-01,  2.414245e+02,  0.000000e+00,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  2.261223e+01,  1.976447e+01,  0.000000e+00,  0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,   0.000000e+00,  6.688841e+00,  6.120337e+00,  3.906268e-01,  3.673276e-01,  7.092634e-02,  6.901452e-02,  0.000000e+00,  0.000000e+00,  5.446030e+03,  5.817202e+03,                   1,                   1,              1,              1,  4.54236438e-01,  4.54236438e-01,  6.119362e+04,  4.268586e+04,  3.513813e+04,  3.357074e+04,   0.000000e+00,   0.000000e+00,  1.81896583e-10,  1.70290522e-10,  3.74758257e-02,  4.48571829e-02,  3.69519466e+00,  4.63021335e+00,   -3.333333e-01,   -3.333333e-01,      -3.333333e-01,      -3.333333e-01,  3.000000e-01,  3.000000e-01,     3.000000e-01,     3.000000e-01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,      4.570713e+02,  -7.857424e+03,       2.000000e-02,       2.000000e-02,         0,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,       0.000000e+00,  1.39058211e+07,  1.65101125e+07
